À—À˜’º”√◊ ‘¥±»¿˝	0
∏˙◊Ÿ’º”√◊ ‘¥±»¿˝	0.49858
≥…œÒ’º”√◊ ‘¥±»¿˝	0
ø’œ–◊ ‘¥±»¿˝	0.50142
 ±º‰(√Î)	∫Ωº£∫≈	¬À≤®–±æ‡(√◊)	’Ê÷µ–±æ‡(√◊)	¬À≤®∑ΩŒª(∂»)	’Ê÷µ∑ΩŒª(∂»)	¬À≤®∏©—ˆ(∂»)	’Ê÷µ∏©—ˆ(∂»)	¬À≤®ÀŸ∂»(m/s)	’Ê÷µÀŸ∂»(m/s)	RCS	∫Ωº£◊¥Ã¨
1371.0680	2	2141621.7105	2141617.0907	347.7100	347.7103	32.1252	32.1252	-4002.5872	-4001.5802	0.0000	Œ»∂®∫Ωº£
1371.2000	0	2141494.1212	2141088.9130	347.7023	347.7023	32.1377	32.1376	-4000.8693	-4001.1991	0.0000	Œ»∂®∫Ωº£
1371.2340	1	2141742.9358	2140952.8690	347.7003	347.7002	32.1409	32.1407	-4001.4422	-4001.1009	0.0000	Œ»∂®∫Ωº£
1371.2680	2	2140821.4137	2140816.8336	347.6979	347.6982	32.1439	32.1439	-4001.0637	-4001.0026	0.0000	Œ»∂®∫Ωº£
1371.4000	0	2140693.9424	2140288.7321	347.6902	347.6901	32.1564	32.1563	-4000.8790	-4000.6209	0.0000	Œ»∂®∫Ωº£
1371.4340	1	2140942.7444	2140152.7077	347.6881	347.6881	32.1596	32.1595	-4001.4379	-4000.5226	0.0000	Œ»∂®∫Ωº£
1371.4680	2	2140021.2306	2140016.6920	347.6857	347.6860	32.1626	32.1627	-4001.0675	-4000.4242	0.0000	Œ»∂®∫Ωº£
1371.6000	0	2139893.8639	2139488.6670	347.6780	347.6779	32.1751	32.1750	-4000.8772	-4000.0419	0.0000	Œ»∂®∫Ωº£
1371.6340	1	2140142.6821	2139352.6623	347.6759	347.6759	32.1784	32.1782	-3999.9126	-3999.9433	0.0000	Œ»∂®∫Ωº£
1371.6680	2	2139221.1449	2139216.6662	347.6735	347.6738	32.1814	32.1814	-4001.0565	-3999.8448	0.0000	Œ»∂®∫Ωº£
1371.8000	0	2139093.9150	2138688.7177	347.6658	347.6657	32.1939	32.1938	-3999.3541	-3999.4619	0.0000	Œ»∂®∫Ωº£
1371.8340	1	2139342.7310	2138552.7327	347.6637	347.6636	32.1971	32.1970	-3999.9141	-3999.3632	0.0000	Œ»∂®∫Ωº£
1371.8680	2	2138421.1817	2138416.7564	347.6614	347.6616	32.2002	32.2001	-3999.5217	-3999.2645	0.0000	Œ»∂®∫Ωº£
1372.0000	0	2138294.0771	2137888.8845	347.6535	347.6535	32.2126	32.2125	-3999.3575	-3998.8810	0.0000	Œ»∂®∫Ωº£
1372.0340	1	2138542.8752	2137752.9193	347.6514	347.6514	32.2158	32.2157	-3999.9008	-3998.7822	0.0000	Œ»∂®∫Ωº£
1372.0680	2	2137621.3243	2137616.9628	347.6492	347.6493	32.2189	32.2189	-3999.5119	-3998.6833	0.0000	Œ»∂®∫Ωº£
1372.2000	0	2137494.3342	2137089.1676	347.6413	347.6413	32.2314	32.2313	-3999.3459	-3998.2992	0.0000	Œ»∂®∫Ωº£
1372.2340	1	2137743.1446	2136953.2222	347.6392	347.6392	32.2346	32.2345	-3998.3637	-3998.2002	0.0000	Œ»∂®∫Ωº£
1372.2680	2	2136821.6047	2136817.2854	347.6370	347.6371	32.2377	32.2377	-3997.9863	-3998.1012	0.0000	Œ»∂®∫Ωº£
1372.4000	0	2136694.7169	2136289.5672	347.6290	347.6290	32.2502	32.2501	-3997.8103	-3997.7164	0.0000	Œ»∂®∫Ωº£
1372.4340	1	2136943.5217	2136153.6416	347.6269	347.6269	32.2534	32.2532	-3998.3516	-3997.6173	0.0000	Œ»∂®∫Ωº£
1372.4680	2	2136022.0043	2136017.7246	347.6248	347.6248	32.2565	32.2564	-3997.9918	-3997.5181	0.0000	Œ»∂®∫Ωº£
1372.6000	0	2135895.2073	2135490.0834	347.6168	347.6167	32.2689	32.2688	-3997.7993	-3997.1328	0.0000	Œ»∂®∫Ωº£
1372.6340	1	2136144.0356	2135354.1776	347.6147	347.6146	32.2721	32.2720	-3996.8234	-3997.0335	0.0000	Œ»∂®∫Ωº£
1372.6680	2	2135222.5035	2135218.2805	347.6125	347.6126	32.2752	32.2752	-3997.9856	-3996.9341	0.0000	Œ»∂®∫Ωº£
1372.8000	0	2135095.8336	2134690.7164	347.6045	347.6044	32.2877	32.2876	-3996.2719	-3996.5482	0.0000	Œ»∂®∫Ωº£
1372.8340	1	2135344.6674	2134554.8305	347.6024	347.6024	32.2909	32.2908	-3996.8261	-3996.4488	0.0000	Œ»∂®∫Ωº£
1372.8680	2	2134423.1313	2134418.9533	347.6003	347.6003	32.2940	32.2940	-3996.4583	-3996.3493	0.0000	Œ»∂®∫Ωº£
1373.0000	0	2134296.5776	2133891.4664	347.5922	347.5921	32.3065	32.3064	-3996.2753	-3995.9627	0.0000	Œ»∂®∫Ωº£
1373.0340	1	2134545.3999	2133755.6004	347.5901	347.5900	32.3097	32.3096	-3996.8174	-3995.8631	0.0000	Œ»∂®∫Ωº£
1373.0680	2	2133623.8734	2133619.7431	347.5879	347.5880	32.3128	32.3128	-3996.4579	-3995.7634	0.0000	Œ»∂®∫Ωº£
1373.2000	0	2133497.4223	2133092.3336	347.5799	347.5798	32.3253	32.3252	-3996.2669	-3995.3763	0.0000	Œ»∂®∫Ωº£
1373.2340	1	2133746.2632	2132956.4876	347.5777	347.5777	32.3285	32.3284	-3995.2876	-3995.2765	0.0000	Œ»∂®∫Ωº£
1373.2680	2	2132824.7504	2132820.6502	347.5757	347.5756	32.3315	32.3316	-3994.9423	-3995.1767	0.0000	Œ»∂®∫Ωº£
1373.4000	0	2132698.3974	2132293.3182	347.5675	347.5675	32.3441	32.3440	-3994.7371	-3994.7889	0.0000	Œ»∂®∫Ωº£
1373.4340	1	2132947.2382	2132157.4922	347.5654	347.5654	32.3473	32.3472	-3995.2845	-3994.6890	0.0000	Œ»∂®∫Ωº£
1373.4680	2	2132025.7529	2132021.6748	347.5633	347.5633	32.3504	32.3504	-3994.9588	-3994.5890	0.0000	Œ»∂®∫Ωº£
1373.6000	0	2131899.4848	2131494.4204	347.5552	347.5551	32.3629	32.3628	-3994.7340	-3994.2007	0.0000	Œ»∂®∫Ωº£
1373.6340	1	2132148.3533	2131358.6143	347.5531	347.5530	32.3661	32.3660	-3993.7665	-3994.1006	0.0000	Œ»∂®∫Ωº£
1373.6680	2	2131226.8556	2131222.8170	347.5510	347.5509	32.3692	32.3692	-3994.9635	-3994.0005	0.0000	Œ»∂®∫Ωº£
1373.8000	0	2131100.7119	2130695.6403	347.5428	347.5428	32.3817	32.3817	-3993.2157	-3993.6115	0.0000	Œ»∂®∫Ωº£
1373.8340	1	2131349.5896	2130559.8543	347.5407	347.5407	32.3849	32.3849	-3993.7802	-3993.5112	0.0000	Œ»∂®∫Ωº£
1373.8680	2	2130428.0923	2130424.0769	347.5386	347.5386	32.3880	32.3881	-3993.4468	-3993.4109	0.0000	Œ»∂®∫Ωº£
1374.0000	0	2130302.0592	2129896.9781	347.5304	347.5304	32.4005	32.4005	-3993.2289	-3993.0213	0.0000	Œ»∂®∫Ωº£
1374.0340	1	2130550.9287	2129761.2122	347.5283	347.5283	32.4038	32.4037	-3993.7823	-3992.9209	0.0000	Œ»∂®∫Ωº£
1374.0680	2	2129629.4367	2129625.4549	347.5263	347.5262	32.4068	32.4069	-3993.4558	-3992.8205	0.0000	Œ»∂®∫Ωº£
1374.2000	0	2129503.5101	2129098.4341	347.5180	347.5180	32.4194	32.4193	-3993.2304	-3992.4303	0.0000	Œ»∂®∫Ωº£
1374.2340	1	2129752.3994	2128962.6882	347.5159	347.5159	32.4226	32.4225	-3992.2631	-3992.3297	0.0000	Œ»∂®∫Ωº£
1374.2680	2	2128830.9236	2128826.9511	347.5140	347.5138	32.4257	32.4257	-3991.9493	-3992.2291	0.0000	Œ»∂®∫Ωº£
1374.4000	0	2128705.0923	2128300.0084	347.5056	347.5056	32.4382	32.4382	-3991.7104	-3991.8383	0.0000	Œ»∂®∫Ωº£
1374.4340	1	2128953.9836	2128164.2826	347.5035	347.5035	32.4414	32.4414	-3992.2699	-3991.7375	0.0000	Œ»∂®∫Ωº£
1374.4680	2	2128032.5332	2128028.5656	347.5015	347.5014	32.4445	32.4446	-3991.9731	-3991.6368	0.0000	Œ»∂®∫Ωº£
1374.6000	0	2127906.7878	2127501.7011	347.4932	347.4932	32.4571	32.4570	-3991.7164	-3991.2453	0.0000	Œ»∂®∫Ωº£
1374.6340	1	2128155.6645	2127365.9956	347.4911	347.4911	32.4603	32.4602	-3992.2608	-3991.1444	0.0000	Œ»∂®∫Ωº£
1374.6680	2	2127234.2438	2127230.2987	347.4891	347.4889	32.4634	32.4634	-3991.9840	-3991.0435	0.0000	Œ»∂®∫Ωº£
1374.8000	0	2127108.5799	2126703.5126	347.4807	347.4807	32.4759	32.4759	-3991.7065	-3990.6515	0.0000	Œ»∂®∫Ωº£
1374.8340	1	2127357.4713	2126567.8272	347.4786	347.4786	32.4791	32.4791	-3990.7267	-3990.5504	0.0000	Œ»∂®∫Ωº£
1374.8680	2	2126436.0844	2126432.1505	347.4766	347.4765	32.4822	32.4823	-3990.4719	-3990.4493	0.0000	Œ»∂®∫Ωº£
1375.0000	0	2126310.4981	2125905.4429	347.4683	347.4683	32.4948	32.4948	-3990.1716	-3990.0566	0.0000	Œ»∂®∫Ωº£
1375.0340	1	2126559.3870	2125769.7777	347.4662	347.4662	32.4980	32.4980	-3990.7163	-3989.9554	0.0000	Œ»∂®∫Ωº£
1375.0680	2	2125638.0387	2125634.1213	347.4642	347.4640	32.5011	32.5012	-3990.4844	-3989.8542	0.0000	Œ»∂®∫Ωº£
1375.2000	0	2125512.5250	2125107.4923	347.4558	347.4558	32.5137	32.5136	-3990.1602	-3989.4609	0.0000	Œ»∂®∫Ωº£
1375.2340	1	2125761.4395	2124971.8474	347.4537	347.4537	32.5169	32.5169	-3989.1883	-3989.3595	0.0000	Œ»∂®∫Ωº£
1375.2680	2	2124840.1357	2124836.2112	347.4517	347.4516	32.5201	32.5201	-3988.9796	-3989.2581	0.0000	Œ»∂®∫Ωº£
1375.4000	0	2124714.6889	2124309.6609	347.4433	347.4433	32.5326	32.5325	-3988.6314	-3988.8642	0.0000	Œ»∂®∫Ωº£
1375.4340	1	2124963.6106	2124174.0363	347.4412	347.4412	32.5358	32.5357	-3989.1899	-3988.7627	0.0000	Œ»∂®∫Ωº£
1375.4680	2	2124042.3495	2124038.4204	347.4392	347.4391	32.5390	32.5389	-3989.0033	-3988.6611	0.0000	Œ»∂®∫Ωº£
1375.6000	0	2123916.9714	2123511.9489	347.4308	347.4308	32.5515	32.5514	-3988.6321	-3988.2666	0.0000	Œ»∂®∫Ωº£
1375.6340	1	2124165.8832	2123376.3446	347.4287	347.4287	32.5547	32.5546	-3989.1786	-3988.1649	0.0000	Œ»∂®∫Ωº£
1375.6680	2	2123244.6642	2123240.7491	347.4266	347.4266	32.5578	32.5578	-3989.0128	-3988.0632	0.0000	Œ»∂®∫Ωº£
1375.8000	0	2123119.3550	2122714.3566	347.4183	347.4183	32.5704	32.5703	-3988.6200	-3987.6680	0.0000	Œ»∂®∫Ωº£
1375.8340	1	2123368.2858	2122578.7726	347.4162	347.4162	32.5736	32.5735	-3987.6448	-3987.5662	0.0000	Œ»∂®∫Ωº£
1375.8680	2	2122447.1100	2122443.1975	347.4141	347.4140	32.5767	32.5767	-3987.4984	-3987.4643	0.0000	Œ»∂®∫Ωº£
1376.0000	0	2122321.8696	2121916.8841	347.4058	347.4058	32.5893	32.5892	-3987.0854	-3987.0685	0.0000	Œ»∂®∫Ωº£
1376.0340	1	2122570.8014	2121781.3205	347.4036	347.4036	32.5925	32.5924	-3987.6366	-3986.9665	0.0000	Œ»∂®∫Ωº£
1376.0680	2	2121649.6639	2121645.7657	347.4015	347.4015	32.5956	32.5957	-3987.5075	-3986.8644	0.0000	Œ»∂®∫Ωº£
1376.2000	0	2121524.4967	2121119.5315	347.3932	347.3932	32.6082	32.6081	-3987.0764	-3986.4680	0.0000	Œ»∂®∫Ωº£
1376.2340	1	2121773.4572	2120983.9884	347.3911	347.3911	32.6114	32.6114	-3986.1122	-3986.3659	0.0000	Œ»∂®∫Ωº£
1376.2680	2	2120852.3623	2120848.4540	347.3889	347.3889	32.6145	32.6146	-3985.9988	-3986.2637	0.0000	Œ»∂®∫Ωº£
1376.4000	0	2120727.2640	2120322.2992	347.3806	347.3806	32.6271	32.6271	-3985.5514	-3985.8666	0.0000	Œ»∂®∫Ωº£
1376.4340	1	2120976.2340	2120186.7765	347.3785	347.3785	32.6303	32.6303	-3986.1184	-3985.7643	0.0000	Œ»∂®∫Ωº£
1376.4680	2	2120055.1822	2120051.2626	347.3763	347.3764	32.6335	32.6335	-3986.0182	-3985.6619	0.0000	Œ»∂®∫Ωº£
1376.6000	0	2119930.1526	2119525.1872	347.3681	347.3681	32.6460	32.6460	-3985.5570	-3985.2643	0.0000	Œ»∂®∫Ωº£
1376.6340	1	2120179.1143	2119389.6850	347.3659	347.3659	32.6492	32.6492	-3986.1123	-3985.1618	0.0000	Œ»∂®∫Ωº£
1376.6680	2	2119258.1009	2119254.1916	347.3636	347.3638	32.6525	32.6524	-3986.0224	-3985.0592	0.0000	Œ»∂®∫Ωº£
1376.8000	0	2119133.1448	2118728.1958	347.3555	347.3555	32.6650	32.6649	-3985.5504	-3984.6610	0.0000	Œ»∂®∫Ωº£
1376.8340	1	2119382.1266	2118592.7142	347.3533	347.3533	32.6682	32.6682	-3984.5841	-3984.5583	0.0000	Œ»∂®∫Ωº£
1376.8680	2	2118461.1455	2118457.2413	347.3511	347.3512	32.6714	32.6714	-3984.5021	-3984.4556	0.0000	Œ»∂®∫Ωº£
1377.0000	0	2118336.2697	2117931.3252	347.3429	347.3428	32.6839	32.6839	-3984.0216	-3984.0567	0.0000	Œ»∂®∫Ωº£
1377.0340	1	2118585.2531	2117795.8641	347.3407	347.3407	32.6871	32.6871	-3984.5814	-3983.9539	0.0000	Œ»∂®∫Ωº£
1377.0680	2	2117664.3046	2117660.4117	347.3385	347.3386	32.6904	32.6903	-3984.5056	-3983.8510	0.0000	Œ»∂®∫Ωº£
1377.2000	0	2117539.5083	2117134.5755	347.3302	347.3302	32.7029	32.7028	-3984.0184	-3983.4515	0.0000	Œ»∂®∫Ωº£
1377.2340	1	2117788.5212	2116999.1350	347.3281	347.3281	32.7061	32.7061	-3983.0623	-3983.3485	0.0000	Œ»∂®∫Ωº£
1377.2680	2	2116867.6036	2116863.7032	347.3259	347.3259	32.7094	32.7093	-3982.9908	-3983.2455	0.0000	Œ»∂®∫Ωº£
1377.4000	0	2116742.8889	2116337.9470	347.3176	347.3176	32.7218	32.7218	-3982.4988	-3982.8453	0.0000	Œ»∂®∫Ωº£
1377.4340	1	2116991.9111	2116202.5270	347.3154	347.3154	32.7250	32.7250	-3983.0733	-3982.7422	0.0000	Œ»∂®∫Ωº£
1377.4680	2	2116071.0185	2116067.1159	347.3133	347.3133	32.7283	32.7283	-3983.0043	-3982.6390	0.0000	Œ»∂®∫Ωº£
1377.6000	0	2115946.3914	2115541.4397	347.3049	347.3049	32.7408	32.7408	-3982.5094	-3982.2382	0.0000	Œ»∂®∫Ωº£
1377.6340	1	2116195.4053	2115406.0404	347.3028	347.3028	32.7440	32.7440	-3983.0714	-3982.1349	0.0000	Œ»∂®∫Ωº£
1377.6680	2	2115274.5433	2115270.6500	347.3005	347.3006	32.7473	32.7472	-3983.0037	-3982.0316	0.0000	Œ»∂®∫Ωº£
1377.8000	0	2115149.9981	2114745.0540	347.2922	347.2922	32.7598	32.7598	-3982.5071	-3981.6301	0.0000	Œ»∂®∫Ωº£
1377.8340	1	2115399.0318	2114609.6754	347.2901	347.2901	32.7630	32.7630	-3981.5465	-3981.5266	0.0000	Œ»∂®∫Ωº£
1377.8680	2	2114478.1919	2114474.3056	347.2878	347.2879	32.7662	32.7662	-3981.4782	-3981.4232	0.0000	Œ»∂®∫Ωº£
1378.0000	0	2114353.7376	2113948.7901	347.2795	347.2795	32.7788	32.7787	-3980.9818	-3981.0211	0.0000	Œ»∂®∫Ωº£
1378.0340	1	2114602.7726	2113813.4321	347.2774	347.2774	32.7820	32.7820	-3981.5463	-3980.9174	0.0000	Œ»∂®∫Ωº£
1378.0680	2	2113681.9562	2113678.0831	347.2751	347.2752	32.7852	32.7852	-3981.4767	-3980.8138	0.0000	Œ»∂®∫Ωº£
1378.2000	0	2113557.5912	2113152.6480	347.2668	347.2668	32.7977	32.7977	-3980.9812	-3980.4111	0.0000	Œ»∂®∫Ωº£
1378.2340	1	2113806.6548	2113017.3108	347.2647	347.2647	32.8010	32.8010	-3980.0288	-3980.3073	0.0000	Œ»∂®∫Ωº£
1378.2680	2	2112885.8601	2112881.9825	347.2624	347.2625	32.8043	32.8042	-3979.9570	-3980.2035	0.0000	Œ»∂®∫Ωº£
1378.4000	0	2112761.5860	2112356.6280	347.2541	347.2541	32.8167	32.8167	-3979.4633	-3979.8001	0.0000	Œ»∂®∫Ωº£
1378.4340	1	2113010.6584	2112221.3116	347.2520	347.2519	32.8200	32.8200	-3980.0405	-3979.6962	0.0000	Œ»∂®∫Ωº£
1378.4680	2	2112089.8845	2112086.0040	347.2497	347.2498	32.8233	32.8232	-3979.9658	-3979.5922	0.0000	Œ»∂®∫Ωº£
1378.6000	0	2111965.7027	2111560.7303	347.2414	347.2414	32.8358	32.8357	-3979.4747	-3979.1882	0.0000	Œ»∂®∫Ωº£
1378.6340	1	2112214.7665	2111425.4347	347.2392	347.2392	32.8390	32.8390	-3980.0385	-3979.0841	0.0000	Œ»∂®∫Ωº£
1378.6680	2	2111294.0118	2111290.1480	347.2370	347.2370	32.8423	32.8422	-3979.9604	-3978.9799	0.0000	Œ»∂®∫Ωº£
1378.8000	0	2111169.9238	2110764.9551	347.2286	347.2286	32.8548	32.8548	-3979.4723	-3978.5753	0.0000	Œ»∂®∫Ωº£
1378.8340	1	2111419.0068	2110629.6803	347.2264	347.2264	32.8580	32.8580	-3978.5126	-3978.4710	0.0000	Œ»∂®∫Ωº£
1378.8680	2	2110498.2720	2110494.4144	347.2242	347.2243	32.8614	32.8612	-3978.4309	-3978.3667	0.0000	Œ»∂®∫Ωº£
1379.0000	0	2110374.2770	2109969.3025	347.2158	347.2158	32.8738	32.8738	-3977.9462	-3977.9615	0.0000	Œ»∂®∫Ωº£
1379.0340	1	2110623.3608	2109834.0486	347.2137	347.2137	32.8770	32.8770	-3978.5106	-3977.8570	0.0000	Œ»∂®∫Ωº£
1379.0680	2	2109702.6436	2109698.8036	347.2115	347.2115	32.8804	32.8803	-3978.4250	-3977.7525	0.0000	Œ»∂®∫Ωº£
1379.2000	0	2109578.7443	2109173.7728	347.2030	347.2031	32.8928	32.8928	-3977.9440	-3977.3466	0.0000	Œ»∂®∫Ωº£
1379.2340	1	2109827.8562	2109038.5399	347.2009	347.2009	32.8961	32.8961	-3976.9908	-3977.2420	0.0000	Œ»∂®∫Ωº£
1379.2680	2	2108907.1607	2108903.3158	347.1986	347.1987	32.8995	32.8993	-3976.9013	-3977.1374	0.0000	Œ»∂®∫Ωº£
1379.4000	0	2108783.3530	2108378.3662	347.1902	347.1902	32.9119	32.9119	-3976.4239	-3976.7308	0.0000	Œ»∂®∫Ωº£
1379.4340	1	2109032.4731	2108243.1542	347.1881	347.1881	32.9151	32.9151	-3976.9995	-3976.6261	0.0000	Œ»∂®∫Ωº£
1379.4680	2	2108111.7957	2108107.9510	347.1858	347.1859	32.9186	32.9183	-3976.9059	-3976.5213	0.0000	Œ»∂®∫Ωº£
1379.6000	0	2107988.0832	2107583.0829	347.1774	347.1774	32.9309	32.9309	-3976.4324	-3976.1141	0.0000	Œ»∂®∫Ωº£
1379.6340	1	2108237.1939	2107447.8918	347.1752	347.1752	32.9341	32.9342	-3976.9940	-3976.0091	0.0000	Œ»∂®∫Ωº£
1379.6680	2	2107316.5329	2107312.7096	347.1729	347.1731	32.9376	32.9374	-3976.8963	-3975.9042	0.0000	Œ»∂®∫Ωº£
1379.8000	0	2107192.9173	2106787.9230	347.1646	347.1646	32.9500	32.9500	-3976.4266	-3975.4964	0.0000	Œ»∂®∫Ωº£
1379.8340	1	2107442.0473	2106652.7529	347.1624	347.1624	32.9532	32.9532	-3975.4643	-3975.3912	0.0000	Œ»∂®∫Ωº£
1379.8680	2	2106521.4047	2106517.5917	347.1600	347.1602	32.9566	32.9564	-3975.3630	-3975.2861	0.0000	Œ»∂®∫Ωº£
1380.0000	0	2106397.8842	2105992.8867	347.1517	347.1517	32.9690	32.9690	-3974.8967	-3974.8776	0.0000	Œ»∂®∫Ωº£
1380.0340	1	2106647.0144	2105857.7377	347.1495	347.1495	32.9723	32.9723	-3975.4581	-3974.7724	0.0000	Œ»∂®∫Ωº£
1380.0680	2	2105726.3884	2105722.5976	347.1472	347.1474	32.9757	32.9755	-3975.3535	-3974.6671	0.0000	Œ»∂®∫Ωº£
1380.2000	0	2105602.9649	2105197.9743	347.1389	347.1389	32.9881	32.9881	-3974.8903	-3974.2580	0.0000	Œ»∂®∫Ωº£
1380.2340	1	2105852.1232	2105062.8463	347.1366	347.1367	32.9913	32.9913	-3973.9338	-3974.1525	0.0000	Œ»∂®∫Ωº£
1380.2680	2	2104931.5145	2104927.7273	347.1344	347.1345	32.9948	32.9946	-3973.8265	-3974.0471	0.0000	Œ»∂®∫Ωº£
1380.4000	0	2104808.1878	2104403.1859	347.1260	347.1260	33.0072	33.0072	-3973.3658	-3973.6373	0.0000	Œ»∂®∫Ωº£
1380.4340	1	2105057.3536	2104268.0790	347.1238	347.1238	33.0104	33.0104	-3973.9380	-3973.5317	0.0000	Œ»∂®∫Ωº£
1380.4680	2	2104136.7627	2104132.9811	347.1215	347.1216	33.0138	33.0137	-3973.8285	-3973.4261	0.0000	Œ»∂®∫Ωº£
1380.6000	0	2104013.5322	2103608.5217	347.1131	347.1131	33.0263	33.0263	-3973.3697	-3973.0157	0.0000	Œ»∂®∫Ωº£
1380.6340	1	2104262.6883	2103473.4360	347.1109	347.1109	33.0295	33.0295	-3973.9278	-3972.9099	0.0000	Œ»∂®∫Ωº£
1380.6680	2	2103342.1155	2103338.3592	347.1086	347.1087	33.0329	33.0328	-3973.8165	-3972.8041	0.0000	Œ»∂®∫Ωº£
1380.8000	0	2103218.9808	2102813.9820	347.1001	347.1002	33.0454	33.0454	-3973.3592	-3972.3931	0.0000	Œ»∂®∫Ωº£
1380.8340	1	2103468.1561	2102678.9175	347.0979	347.0980	33.0486	33.0486	-3972.3934	-3972.2871	0.0000	Œ»∂®∫Ωº£
1380.8680	2	2102547.5988	2102543.8618	347.0958	347.0958	33.0520	33.0519	-3972.2809	-3972.1812	0.0000	Œ»∂®∫Ωº£
1381.0000	0	2102424.5624	2102019.5669	347.0872	347.0872	33.0645	33.0645	-3971.8244	-3971.7695	0.0000	Œ»∂®∫Ωº£
1381.0340	1	2102673.7383	2101884.5235	347.0850	347.0850	33.0677	33.0677	-3972.3825	-3971.6634	0.0000	Œ»∂®∫Ωº£
1381.0680	2	2101753.2006	2101749.4891	347.0829	347.0828	33.0711	33.0710	-3972.2696	-3971.5572	0.0000	Œ»∂®∫Ωº£
1381.2000	0	2101630.2586	2101225.2766	347.0743	347.0743	33.0836	33.0836	-3971.8133	-3971.1449	0.0000	Œ»∂®∫Ωº£
1381.2340	1	2101879.4627	2101090.2545	347.0720	347.0721	33.0868	33.0868	-3970.8537	-3971.0386	0.0000	Œ»∂®∫Ωº£
1381.2680	2	2100958.9418	2100955.2413	347.0699	347.0699	33.0901	33.0901	-3970.7407	-3970.9323	0.0000	Œ»∂®∫Ωº£
1381.4000	0	2100836.0966	2100431.1113	347.0613	347.0613	33.1027	33.1027	-3970.2840	-3970.5194	0.0000	Œ»∂®∫Ωº£
1381.4340	1	2101085.3093	2100296.1105	347.0591	347.0591	33.1059	33.1060	-3970.8533	-3970.4129	0.0000	Œ»∂®∫Ωº£
1381.4680	2	2100164.8121	2100161.1186	347.0568	347.0569	33.1093	33.1092	-3970.7409	-3970.3064	0.0000	Œ»∂®∫Ωº£
1381.6000	0	2100042.0576	2099637.0712	347.0483	347.0483	33.1218	33.1218	-3970.2834	-3969.8928	0.0000	Œ»∂®∫Ωº£
1381.6340	1	2100291.2614	2099502.0917	347.0461	347.0461	33.1251	33.1251	-3970.8387	-3969.7862	0.0000	Œ»∂®∫Ωº£
1381.6680	2	2099370.8284	2099367.1211	347.0438	347.0439	33.1284	33.1283	-3969.2266	-3969.6796	0.0000	Œ»∂®∫Ωº£
1381.8000	0	2099248.1235	2098843.1565	347.0353	347.0353	33.1410	33.1410	-3970.2684	-3969.2653	0.0000	Œ»∂®∫Ωº£
1381.8340	1	2099497.3469	2098708.1984	347.0331	347.0331	33.1442	33.1442	-3969.2999	-3969.1585	0.0000	Œ»∂®∫Ωº£
1381.8680	2	2098576.9729	2098573.2491	347.0308	347.0309	33.1476	33.1475	-3969.2437	-3969.0517	0.0000	Œ»∂®∫Ωº£
1382.0000	0	2098454.3353	2098049.3675	347.0223	347.0223	33.1601	33.1601	-3970.2684	-3968.6368	-1.0000	Œ»∂®∫Ωº£
